prediction_window,feature_group,model,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_max,pr_auc_mean,pr_auc_std,pr_auc_min,pr_auc_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,n_repeats
day_56,demographic_vle_assessment,CatBoost,0.8075322998377065,0.0046789501534481885,0.7988646824179196,0.8137465480208653,0.8744094600472131,0.004460357451463812,0.8679823069071113,0.8791283622744297,0.7420308111913013,0.0072098008597677385,0.7279860505666957,0.7503632664922988,0.8027851836492683,0.005281604303732483,0.7925961082107261,0.8096582000627156,0.889980888724468,0.002614213175417532,0.8849633125635097,0.8924287748164994,0.917397192442683,0.0019463860576821401,0.9139168712551391,0.919643963443265,0.8114118956833984,0.004579774009702059,0.8030570486827628,0.8174955753975957,10
day_56,demographic_vle_assessment,Decision Tree,0.7919921346375964,0.004326790398653068,0.7863169197729714,0.8019331083154342,0.8579015794081993,0.011695603439783549,0.8342985842985843,0.8757122507122507,0.726660699362245,0.013188946649955624,0.7144102266124346,0.7535600116245278,0.7866912324851463,0.005163749314381108,0.7815326035221323,0.7986901606112584,0.8706859462674725,0.0028888487398435344,0.8664378756597327,0.8743690591112147,0.899069885315777,0.002345914574906375,0.8961710433070366,0.9034887291719511,0.7958620363889548,0.0044380879880633875,0.789478959278197,0.8053443643565987,10
day_56,demographic_vle_assessment,LightGBM,0.8084681391452302,0.003930322929336688,0.801472844430807,0.8123657563669837,0.8698364773861085,0.004426665984246486,0.8628437290409121,0.8766983695652174,0.7493825567326141,0.007362692523420214,0.7343795408311538,0.7596628886951468,0.8051062397894597,0.004570355055745388,0.7961562696912413,0.810040285094515,0.8903332648262513,0.00299935717331459,0.8860494049985281,0.8940577930512528,0.9176360017687116,0.002271099760436886,0.9146054948398468,0.920347997333938,0.811967846452105,0.0038200978285545147,0.805441314126984,0.8160503012998637,10
day_56,demographic_vle_assessment,Linear SVM,0.8023471966101955,0.0037858683911599538,0.7962565204050323,0.8084061972695199,0.8750142302436981,0.004375431368390508,0.8675405312176613,0.8834334157541505,0.7299142079922184,0.0077130530005583365,0.7149084568439407,0.7393957001743172,0.7958773366102985,0.0046345227747335935,0.7874519846350833,0.80296576747121,0.8827472626842402,0.0027325446020727098,0.8780762105003157,0.8861946643719841,0.9097212498241483,0.0026073275651479723,0.9047985607200795,0.9141691696491026,0.8066373119909093,0.003644269247079663,0.801068138074229,0.8124992800514095,10
day_56,demographic_vle_assessment,Logistic Regression,0.803206275845701,0.0033691439432277474,0.7970236268794109,0.8079460039883418,0.866882961696011,0.0031026942581934467,0.8626262626262626,0.8723770209838321,0.7410720661872732,0.007800481150987909,0.7256611450159838,0.7503632664922988,0.7990293421678564,0.004332502548473613,0.7905651416811778,0.8048019956345495,0.8823773859459412,0.002743625003519302,0.8776161987583082,0.8856431887662559,0.9102864138741562,0.0025111104944241566,0.9050975204368407,0.9139040835424771,0.8068863743351056,0.0031646195951844287,0.8012446121570007,0.8113914562072032,10
day_56,demographic_vle_assessment,Random Forest,0.8049704136629199,0.003289796041312588,0.8010431047706703,0.8094799815922687,0.8670056228599581,0.004219036280485543,0.8594847775175644,0.8734525447042641,0.7448784743463309,0.005887369093830706,0.7361232199941877,0.7533410807669959,0.8012988225617808,0.003717720725261425,0.7965408805031446,0.8067828251400124,0.8875139396000782,0.00232261038274084,0.8831989397824612,0.8902732604599736,0.9154747052734951,0.0016385666637062375,0.9126483010685744,0.9177938004600665,0.8085295849144719,0.0032349060832608085,0.8044926963694008,0.8128096369060849,10
day_56,demographic_vle_assessment,XGBoost,0.8088210363619363,0.003068787846122777,0.8040810064436944,0.8142068119054925,0.8630420661286587,0.0034860545431178924,0.8585397653194263,0.867573846664454,0.75824495904687,0.007625317325226587,0.7442603894216797,0.7692531240918338,0.8072287841921725,0.003910805771013398,0.8004375683700579,0.8138355111452729,0.8910387937155942,0.0026032708597588357,0.8863185787399778,0.8939514015782272,0.9181163962207144,0.0020750775379833543,0.9144456007831789,0.920563010777421,0.8118166621688688,0.0028841575047355472,0.8076193074830206,0.8168657560660664,10
